hotspot,date,gw_anomaly,n_stations
H003,2023-12-20,-0.9442499999999994,6
H003,2023-12-21,-0.7472499999999993,6
H003,2023-12-22,-0.6707499999999991,6
H003,2023-12-23,-0.9937499999999995,6
H003,2023-12-24,-0.17774999999999785,6
H003,2023-12-25,-0.9739999999999993,6
H003,2023-12-26,-0.840749999999999,6
H003,2023-12-27,-0.4379999999999997,6
H003,2023-12-28,-0.6394999999999991,6
H003,2023-12-29,0.1487500000000006,6
H003,2023-12-30,-0.6839999999999993,6
H003,2023-12-31,-0.9289999999999985,6
H003,2024-01-01,-0.9547499999999998,6
H003,2024-01-02,-0.6642499999999982,6
H003,2024-01-03,-0.4739999999999984,6
H003,2024-01-04,-0.18149999999999888,6
H003,2024-01-05,-0.3177499999999993,6
H003,2024-01-06,-0.21474999999999955,6
H003,2024-01-07,-0.19124999999999925,6
H003,2024-01-08,-0.13174999999999848,6
H003,2024-01-09,-0.24799999999999844,6
H003,2024-01-10,-0.15424999999999844,6
H003,2024-01-11,0.09775000000000045,6
H003,2024-01-12,-0.5589999999999993,6
H003,2024-01-13,-0.8132499999999991,6
H003,2024-01-14,-0.8352499999999994,6
H003,2024-01-15,-0.8494999999999999,6
H003,2024-01-16,-0.8539999999999983,6
H003,2024-01-17,-0.5902500000000002,6
H003,2024-01-18,0.16900000000000048,6
H003,2024-01-19,-0.06999999999999762,6
H003,2024-01-20,-0.2982499999999977,6
H003,2024-01-21,-0.06824999999999992,6
H003,2024-01-22,-0.4734999999999996,6
H003,2024-01-23,-0.7444999999999995,6
H003,2024-01-24,-0.7739999999999991,6
H003,2024-01-25,-0.7652500000000009,6
H003,2024-01-26,-0.8269999999999991,6
H003,2024-01-27,-0.7059999999999986,6
H003,2024-01-28,-0.7919999999999989,6
H003,2024-01-29,-0.8172499999999987,6
H003,2024-01-30,-0.582749999999999,6
H003,2024-01-31,-0.594249999999998,6
H003,2024-02-01,-0.7622499999999981,6
H003,2024-02-02,-0.47274999999999956,6
H003,2024-02-03,-0.49849999999999994,6
H003,2024-02-04,-0.7547499999999987,6
H003,2024-02-05,-0.8007499999999999,6
H003,2024-02-06,-0.6132500000000007,6
H003,2024-02-07,-0.18724999999999792,6
H003,2024-02-08,-0.5279999999999987,6
H003,2024-02-09,-0.50875,6
H003,2024-02-10,-0.5104999999999986,6
H003,2024-02-11,0.1177500000000018,6
H003,2024-02-12,-0.03524999999999867,6
H003,2024-02-13,0.13475000000000126,6
H003,2024-02-14,-0.039749999999997954,6
H003,2024-02-15,0.021000000000000796,6
H003,2024-02-16,-0.04399999999999782,6
H003,2024-02-17,0.009000000000000341,6
H003,2024-02-18,0.28749999999999964,6
H003,2024-02-19,-0.034250000000000114,6
H003,2024-02-20,-0.09724999999999895,6
H003,2024-02-21,-0.04625000000000057,6
H003,2024-02-22,0.1620000000000008,6
H003,2024-02-23,0.012249999999999872,6
H003,2024-02-24,0.02725000000000044,6
H003,2024-02-25,0.12650000000000095,6
H003,2024-02-26,-0.015999999999999126,6
H003,2024-02-27,0.02525000000000066,6
H003,2024-02-28,-0.16524999999999945,6
H003,2024-02-29,-0.28949999999999854,6
H003,2024-03-01,-0.12375000000000025,6
H003,2024-03-02,-0.04424999999999901,6
H003,2024-03-03,-0.10774999999999935,6
H003,2024-03-04,-0.11774999999999824,6
H003,2024-03-05,-0.06924999999999937,6
H003,2024-03-06,-0.03774999999999906,6
H003,2024-03-07,0.02000000000000135,6
H003,2024-03-08,0.11925000000000008,6
H003,2024-03-09,0.15700000000000092,6
H003,2024-03-10,0.13150000000000084,6
H003,2024-03-11,0.11100000000000065,6
H003,2024-03-12,0.0265000000000013,6
H003,2024-03-13,0.002000000000000668,6
H003,2024-03-14,-0.006749999999999368,6
H003,2024-03-15,0.05650000000000066,6
H003,2024-03-16,0.07174999999999976,6
H003,2024-03-17,0.04900000000000038,6
H003,2024-03-18,0.03625000000000078,6
H003,2024-03-19,-0.019249999999999545,6
H003,2024-03-20,-0.0757500000000002,6
H003,2024-03-21,0.025500000000000966,5
H003,2024-03-22,-0.033500000000000085,5
H003,2024-03-23,-0.004999999999999005,5
H003,2024-03-24,-0.04349999999999987,5
H003,2024-03-25,0.0,5
H003,2024-03-26,-0.0589999999999975,5
H003,2024-03-27,0.005500000000001393,5
H003,2024-03-28,0.002000000000000668,5
H003,2024-03-29,-0.059499999999999886,5
H003,2024-03-30,-0.09399999999999942,5
H003,2024-03-31,-0.007500000000000284,5
H003,2024-04-01,-0.01249999999999929,5
H003,2024-04-02,-0.015000000000000568,5
H003,2024-04-03,-0.08500000000000085,5
H003,2024-04-04,-0.12399999999999878,5
H003,2024-04-05,-0.15249999999999986,5
H003,2024-04-06,-0.12249999999999872,5
H003,2024-04-07,-0.10299999999999798,5
H003,2024-04-08,-0.11400000000000077,5
H003,2024-04-09,-0.09649999999999892,5
H003,2024-04-10,-0.030999999999998806,5
H003,2024-04-11,-0.13549999999999862,5
H003,2024-04-12,-0.10299999999999798,5
H003,2024-04-13,-0.0365000000000002,5
H003,2024-04-14,-0.04100000000000037,5
H003,2024-04-15,-0.07099999999999795,5
H003,2024-04-16,-0.08099999999999952,5
H003,2024-04-17,-0.08150000000000013,5
H003,2024-04-18,-0.09550000000000125,5
H003,2024-04-19,-0.09149999999999991,5
H003,2024-04-20,-0.06299999999999883,5
H003,2024-04-21,-0.17049999999999876,5
H003,2024-04-22,-0.10149999999999793,5
H003,2024-04-23,-0.07749999999999879,5
H003,2024-04-24,-0.23699999999999832,5
H003,2024-04-25,-0.2104999999999997,5
H003,2024-04-26,-0.27649999999999864,5
H003,2024-04-27,-0.2834999999999983,5
H003,2024-04-28,-0.17574999999999896,6
H003,2024-04-29,-0.18099999999999827,6
H003,2024-04-30,-0.17774999999999785,6
H003,2024-05-01,-0.1639999999999997,6
H003,2024-05-02,-0.1709999999999985,6
H003,2024-05-03,-0.22674999999999912,6
H003,2024-05-04,-0.1999999999999984,6
H003,2024-05-05,-0.207749999999999,6
H003,2024-05-06,-0.22674999999999912,6
H003,2024-05-07,-0.22524999999999906,6
H003,2024-05-08,-0.19549999999999912,6
H003,2024-05-09,-0.1657499999999983,6
H003,2024-05-10,-0.17499999999999805,6
H003,2024-05-11,-0.19874999999999776,6
H003,2024-05-12,-0.1739999999999977,6
H003,2024-05-13,-0.17424999999999713,6
H003,2024-05-14,-0.17449999999999743,6
H003,2024-05-15,-0.17174999999999763,6
H003,2024-05-16,-0.16949999999999843,6
H003,2024-05-17,-0.15974999999999895,6
H003,2024-05-18,-0.21174999999999855,6
H003,2024-05-19,-0.20624999999999893,6
H003,2024-05-20,-0.20624999999999716,6
H003,2024-05-21,-0.20749999999999869,6
H003,2024-05-22,-0.20999999999999908,6
H003,2024-05-23,-0.21099999999999852,6
H003,2024-05-24,-0.20899999999999963,6
H003,2024-05-25,-0.20349999999999824,6
H003,2024-05-26,-0.20074999999999932,6
H003,2024-05-27,-0.1949999999999985,6
H003,2024-05-28,-0.19099999999999895,6
H003,2024-05-29,-0.18774999999999764,6
H003,2024-05-30,-0.19249999999999812,6
H003,2024-05-31,-0.19674999999999976,6
H003,2024-06-01,-0.197499999999998,6
H003,2024-06-02,-0.20074999999999754,6
H003,2024-06-03,-0.19949999999999868,6
H003,2024-06-04,-0.1972499999999986,6
H003,2024-06-05,-0.19474999999999731,6
H003,2024-06-06,-0.19849999999999746,6
H003,2024-06-07,-0.1947499999999982,6
H003,2024-06-08,-0.1875,6
H003,2024-06-09,-0.18774999999999764,6
H003,2024-06-10,-0.18799999999999883,6
H003,2024-06-11,-0.18374999999999897,6
H003,2024-06-12,-0.18024999999999736,6
H003,2024-06-13,-0.17674999999999752,6
H003,2024-06-14,-0.17124999999999968,6
H003,2024-06-15,-0.1714999999999982,6
H003,2024-06-16,-0.16499999999999915,6
H003,2024-06-17,-0.16274999999999729,6
H003,2024-06-18,-0.5749999999999984,6
H003,2024-06-19,-0.13874999999999815,6
H003,2024-06-20,-0.13824999999999932,6
H003,2024-06-21,-0.39099999999999824,6
H003,2024-06-22,-0.5662499999999984,6
H003,2024-06-23,-0.5787499999999977,6
H003,2024-06-24,-0.38349999999999884,6
H003,2024-06-25,-0.6212499999999981,6
H003,2024-06-26,-0.6179999999999968,6
H003,2024-06-27,-0.14174999999999827,6
H003,2024-06-28,-0.6352499999999974,6
H003,2024-06-29,-0.1297499999999996,6
H003,2024-06-30,-0.6124999999999989,6
H003,2024-07-01,-0.6122499999999969,6
H003,2024-07-02,-0.6464999999999996,6
H003,2024-07-03,-0.6524999999999963,6
H003,2024-07-04,-0.11224999999999774,6
H003,2024-07-05,-0.10049999999999848,6
H003,2024-07-06,-0.6542499999999993,4
H003,2024-07-07,-0.09624999999999773,6
H003,2024-07-08,-0.1059999999999981,6
H003,2024-07-09,-0.1089999999999991,6
H003,2024-07-10,-0.10924999999999763,6
H003,2024-07-11,-0.4659999999999975,5
H003,2024-07-12,-0.08099999999999863,6
H003,2024-07-13,-0.08024999999999771,6
H003,2024-07-14,-0.09624999999999684,6
H003,2024-07-15,-0.07549999999999724,6
H003,2024-07-16,-0.07924999999999915,6
H003,2024-07-17,-0.07474999999999898,6
H003,2024-07-18,-0.07049999999999823,6
H003,2024-07-19,-0.060499999999997556,6
H003,2024-07-20,-0.06199999999999939,6
H003,2024-07-21,-0.07674999999999699,6
H003,2024-07-22,-0.0537499999999973,6
H003,2024-07-23,-0.0519999999999996,6
H003,2024-07-24,-0.12549999999999883,6
H003,2024-07-25,-0.0954999999999977,6
H003,2024-07-26,-0.8517499999999973,6
H003,2024-07-27,-0.039749999999997954,6
H003,2024-07-28,-0.06799999999999873,6
H003,2024-07-29,-0.03874999999999851,6
H003,2024-07-30,-0.04249999999999865,6
H003,2024-07-31,-0.5719999999999956,5
H003,2024-08-01,,2
H003,2024-08-02,,2
H003,2024-08-03,,2
H003,2024-08-04,,2
H003,2024-08-05,,2
H003,2024-08-06,,2
H003,2024-08-07,,2
H003,2024-08-08,,2
H003,2024-08-09,,2
H003,2024-08-10,,2
H003,2024-08-11,,2
H003,2024-08-12,,2
H003,2024-08-13,,2
H003,2024-08-14,,2
H003,2024-08-15,,2
H003,2024-08-16,,2
H003,2024-08-17,,2
H003,2024-08-18,,2
H003,2024-08-19,,2
H003,2024-08-20,,2
H003,2024-08-21,,2
H003,2024-08-22,,2
H003,2024-08-23,,1
H003,2024-08-24,,2
H003,2024-08-25,,2
H003,2024-08-26,,2
H003,2024-08-27,,2
H003,2024-08-28,,2
H003,2024-08-29,,2
H003,2024-08-30,,2
H003,2024-08-31,,2
H003,2024-09-01,,2
H003,2024-09-02,,2
H003,2024-09-03,,2
H003,2024-09-04,,2
H003,2024-09-05,,2
H003,2024-09-06,,2
H003,2024-09-07,,2
H003,2024-09-08,,2
H003,2024-09-09,,2
H003,2024-09-10,,2
H003,2024-09-11,,2
H003,2024-09-12,,2
H003,2024-09-13,,2
H003,2024-09-14,,2
H003,2024-09-15,,2
H003,2024-09-16,,2
H003,2024-09-17,,2
H003,2024-09-18,,2
H003,2024-09-19,,2
H003,2024-09-20,,2
H003,2024-09-21,,2
H003,2024-09-22,,2
H003,2024-09-23,,2
H003,2024-09-24,,2
H003,2024-09-25,,2
H003,2024-09-26,,2
H003,2024-09-27,,2
H003,2024-09-28,,2
H003,2024-09-29,,2
H003,2024-09-30,,2
H003,2024-10-01,,2
H003,2024-10-02,,2
H003,2024-10-03,,2
H003,2024-10-04,,2
H003,2024-10-05,,2
H003,2024-10-06,,2
H003,2024-10-07,,2
H003,2024-10-08,,2
H003,2024-10-09,,2
H003,2024-10-10,,2
H003,2024-10-11,,2
H003,2024-10-12,,2
H003,2024-10-13,,2
H003,2024-10-14,,2
H003,2024-10-15,,2
H003,2024-10-16,,2
H003,2024-10-17,,2
H003,2024-10-18,,2
H003,2024-10-19,-0.1682499999999978,6
H003,2024-10-20,0.33250000000000135,5
H003,2024-10-21,-0.2789999999999999,5
H003,2024-10-22,-0.009749999999999481,6
H003,2024-10-23,0.33000000000000185,5
H003,2024-10-24,-0.22949999999999982,5
H003,2024-10-25,0.3240000000000016,5
H003,2024-10-26,-0.1402499999999982,4
H003,2024-10-27,0.3205000000000009,5
H003,2024-10-28,-0.0012499999999988631,6
H003,2024-10-29,0.4820000000000011,5
H003,2024-10-30,0.4200000000000008,4
H003,2024-10-31,0.24575000000000014,4
H003,2024-11-01,0.3935000000000013,4
H003,2024-11-02,0.3094999999999999,5
H003,2024-11-03,0.09224999999999994,4
H003,2024-11-04,0.11275000000000013,4
H003,2024-11-05,0.3019999999999996,5
H003,2024-11-06,0.16425000000000178,4
H003,2024-11-07,0.4115000000000011,4
H003,2024-11-08,0.4604999999999979,3
H003,2024-11-09,0.29350000000000165,5
H003,2024-11-10,0.4242500000000007,4
H003,2024-11-11,0.3702500000000013,4
H003,2024-11-12,0.28800000000000026,5
H003,2024-11-13,0.2835000000000001,5
H003,2024-11-14,0.2810000000000006,5
H003,2024-11-15,-0.034999999999998366,3
H003,2024-11-16,0.21000000000000085,5
H003,2024-11-17,0.11300000000000132,4
H003,2024-11-18,0.18450000000000077,4
H003,2024-11-19,0.31125000000000114,4
H003,2024-11-20,0.3150000000000004,4
H003,2024-11-21,0.2635000000000005,5
H003,2024-11-22,0.2635000000000005,5
H003,2024-11-23,0.35250000000000004,4
H003,2024-11-24,0.25900000000000034,5
H003,2024-11-25,0.18175000000000185,4
H003,2024-11-26,0.2550000000000008,5
H003,2024-11-27,0.06849999999999845,5
H003,2024-11-28,0.0012500000000006395,4
H003,2024-11-29,-0.05650000000000155,5
H003,2024-11-30,0.23850000000000193,5
H003,2024-12-01,0.24249999999999972,5
H003,2024-12-02,0.24099999999999966,5
H003,2024-12-03,0.23650000000000126,5
H003,2024-12-04,0.2364999999999995,5
H003,2024-12-05,0.16350000000000087,5
H003,2024-12-06,0.120000000000001,5
H003,2024-12-07,0.10900000000000176,5
H003,2024-12-08,-0.0229999999999988,4
H003,2024-12-09,0.1335000000000015,5
H003,2024-12-10,0.22250000000000014,5
H003,2024-12-11,0.22000000000000064,5
H003,2024-12-12,0.21799999999999997,5
H003,2024-12-13,0.15750000000000242,5
H003,2024-12-14,-0.005000000000000782,4
H003,2024-12-15,0.015000000000000568,5
H003,2024-12-16,0.1855000000000011,5
H003,2024-12-17,0.20550000000000068,5
H003,2024-12-18,0.2035000000000018,5
H003,2024-12-19,0.20250000000000057,5
H003,2024-12-20,0.07950000000000035,6
H003,2024-12-21,0.1227500000000008,6
H003,2024-12-22,0.2375000000000016,6
H003,2024-12-23,0.25750000000000206,6
H003,2024-12-24,0.08025000000000126,6
H003,2024-12-25,0.07399999999999984,6
H003,2024-12-26,0.03250000000000064,6
H003,2024-12-27,-0.09325000000000028,6
H003,2024-12-28,0.0495000000000001,4
H003,2024-12-29,-0.018749999999999822,4
H003,2024-12-30,0.004750000000000476,4
H003,2024-12-31,0.17350000000000065,5
H003,2025-01-01,-0.10150000000000059,6
H003,2025-01-02,-0.10325000000000006,6
H003,2025-01-03,-0.08449999999999935,6
H003,2025-01-04,-0.0832499999999996,6
H003,2025-01-05,-0.11099999999999977,6
H003,2025-01-06,-0.12450000000000028,6
H003,2025-01-07,-0.13099999999999934,6
H003,2025-01-08,-0.13100000000000023,6
H003,2025-01-09,-0.1302500000000002,6
H003,2025-01-10,-0.15050000000000008,6
H003,2025-01-11,0.14700000000000024,5
H003,2025-01-12,0.14300000000000068,5
H003,2025-01-13,-0.2647499999999994,4
H003,2025-01-14,-0.4985000000000017,5
H003,2025-01-15,-0.5065000000000008,5
H003,2025-01-16,-0.5155000000000012,5
H003,2025-01-17,-0.5155000000000012,5
H003,2025-01-18,-0.49100000000000144,5
H003,2025-01-19,-0.48050000000000104,5
H003,2025-01-20,-0.4689999999999994,5
H003,2025-01-21,-0.4720000000000013,5
H003,2025-01-22,-0.47300000000000075,5
H003,2025-01-23,-0.49600000000000044,5
H003,2025-01-24,-0.4845000000000006,5
H003,2025-01-25,-0.4770000000000021,5
H003,2025-01-26,-0.5114999999999998,5
H003,2025-01-27,-0.14474999999999927,4
H003,2025-01-28,-0.11849999999999916,4
H003,2025-01-29,-0.3254999999999999,5
H003,2025-01-30,-0.4444999999999997,5
H003,2025-01-31,-0.4035000000000011,5
H003,2025-02-01,-0.41025000000000045,4
H003,2025-02-02,0.022999999999999687,3
H003,2025-02-03,0.03925000000000001,4
H003,2025-02-04,-0.17050000000000054,5
H003,2025-02-05,-0.046499999999999986,5
H003,2025-02-06,0.07850000000000001,5
H003,2025-02-07,-0.10350000000000037,5
H003,2025-02-08,-0.1490000000000009,5
H003,2025-02-09,0.07200000000000095,5
H003,2025-02-10,0.010000000000001563,5
H003,2025-02-11,0.02850000000000108,4
H003,2025-02-12,0.02200000000000024,4
H003,2025-02-13,0.034250000000000114,4
H003,2025-02-14,-0.003750000000000142,4
H003,2025-02-15,-0.014249999999999652,4
H003,2025-02-16,0.0012500000000006395,4
H003,2025-02-17,-0.03325000000000067,4
H003,2025-02-18,-0.1509999999999998,5
H003,2025-02-19,-0.14749999999999908,5
H003,2025-02-20,-0.05649999999999977,4
H003,2025-02-21,,2
H003,2025-02-22,0.040000000000000924,3
H003,2025-02-23,-0.1609999999999978,3
H003,2025-02-24,-0.15625,4
H003,2025-02-25,,1
H003,2025-02-26,,1
H003,2025-02-27,0.0055000000000005045,4
H003,2025-02-28,-0.032999999999999474,4
H003,2025-03-01,-0.04774999999999974,4
H003,2025-03-02,-0.09274999999999878,4
H003,2025-03-03,-0.11024999999999885,4
H003,2025-03-04,-0.08799999999999919,4
H003,2025-03-05,-0.07824999999999971,4
H003,2025-03-06,-0.07850000000000001,4
H003,2025-03-07,-0.07074999999999854,4
H003,2025-03-08,-0.14400000000000013,4
H003,2025-03-09,-0.10524999999999896,4
H003,2025-03-10,-0.12349999999999905,4
H003,2025-03-11,-0.04699999999999971,4
H003,2025-03-12,-0.00274999999999892,4
H003,2025-03-13,-0.06949999999999967,4
H003,2025-03-14,-0.0012499999999997513,4
H003,2025-03-15,-0.0029999999999992255,4
H003,2025-03-16,-0.05599999999999827,4
H003,2025-03-17,0.011250000000000426,4
H003,2025-03-18,0.009750000000001258,4
H003,2025-03-19,-0.03324999999999889,4
H003,2025-03-20,-0.023999999999999133,4
H003,2025-03-21,,2
H003,2025-03-22,-0.21974999999999856,4
H003,2025-03-23,-0.22550000000000026,4
H003,2025-03-24,-0.22499999999999876,4
H003,2025-03-25,-0.2237499999999999,4
H003,2025-03-26,-0.2212499999999995,4
H003,2025-03-27,-0.021999999999998465,3
H003,2025-03-28,-0.023499999999998522,3
H003,2025-03-29,-0.027499999999999858,3
H003,2025-03-30,-0.028499999999999304,3
H003,2025-03-31,-0.03049999999999997,3
H003,2025-04-01,-0.030999999999998806,3
H003,2025-04-02,-0.03249999999999886,3
H003,2025-04-03,-0.03399999999999892,3
H003,2025-04-04,-0.03200000000000003,3
H003,2025-04-05,-0.03649999999999842,3
H003,2025-04-06,-0.03549999999999898,3
H003,2025-04-07,-0.036999999999999034,3
H003,2025-04-08,-0.03799999999999848,3
H003,2025-04-09,0.0004999999999997229,4
H003,2025-04-10,-0.039499999999998536,3
H003,2025-04-11,0.01750000000000096,4
H003,2025-04-12,-0.0007500000000000284,4
H003,2025-04-13,0.003750000000000142,4
H003,2025-04-14,-0.0024999999999995026,4
H003,2025-04-15,-0.047999999999998266,3
H003,2025-04-16,-0.005499999999998728,4
H003,2025-04-17,0.034250000000000114,4
H003,2025-04-18,0.03225000000000122,4
H003,2025-04-19,0.04300000000000015,4
H003,2025-04-20,0.023000000000000576,4
H003,2025-04-21,0.4480000000000004,3
H003,2025-04-22,0.28500000000000014,3
H003,2025-04-23,,2
H003,2025-04-24,0.6210000000000004,3
H003,2025-04-25,0.3200000000000003,3
H003,2025-04-26,,2
H003,2025-04-27,0.42600000000000016,3
H003,2025-04-28,0.4389999999999983,3
H003,2025-04-29,0.15525000000000055,4
H003,2025-04-30,0.1479999999999997,4
H003,2025-05-01,0.1822500000000007,4
H003,2025-05-02,0.4125000000000014,3
H003,2025-05-03,0.08975000000000044,4
H003,2025-05-04,,2
H003,2025-05-05,-0.06550000000000011,3
H003,2025-05-06,-0.017499999999998295,3
H003,2025-05-07,0.09850000000000048,4
H003,2025-05-08,0.12125000000000075,4
H003,2025-05-09,0.2525000000000013,3
H003,2025-05-10,,2
H003,2025-05-11,-0.067499999999999,3
H003,2025-05-12,-0.06799999999999784,3
H003,2025-05-13,0.19700000000000006,4
H003,2025-05-14,0.12725000000000097,4
H003,2025-05-15,0.1305000000000005,4
H003,2025-05-16,-0.067499999999999,3
H003,2025-05-17,-0.067499999999999,3
H003,2025-05-18,-0.06799999999999784,3
H003,2025-05-19,0.24924999999999997,4
H003,2025-05-20,0.45225000000000026,4
H003,2025-05-21,0.22800000000000153,4
H003,2025-05-22,0.46950000000000003,3
H003,2025-05-23,-0.06449999999999889,3
H003,2025-05-24,,2
H003,2025-05-25,0.20725000000000016,4
H003,2025-05-26,0.4344999999999999,3
H003,2025-05-27,0.16600000000000126,4
H003,2025-05-28,0.16375000000000028,4
H003,2025-05-29,-0.07149999999999856,3
H003,2025-05-30,0.14425000000000043,4
H003,2025-05-31,0.3609999999999989,3
H003,2025-06-01,0.33099999999999774,3
H003,2025-06-02,0.3534999999999986,3
H003,2025-06-03,0.36549999999999905,3
H003,2025-06-04,0.4989999999999988,3
H003,2025-06-05,0.47850000000000037,3
H003,2025-06-06,0.5640000000000001,3
H003,2025-06-07,0.3465000000000007,3
H003,2025-06-08,0.5700000000000003,3
H003,2025-06-09,0.5300000000000011,3
H003,2025-06-10,0.6349999999999998,3
H003,2025-06-11,-0.0804999999999989,3
H003,2025-06-12,,2
H003,2025-06-13,,2
H003,2025-06-14,,2
H003,2025-06-15,,2
H003,2025-06-16,,2
H003,2025-06-17,,1
H003,2025-06-18,,2
H003,2025-06-19,,2
H003,2025-06-20,,1
H003,2025-06-21,,2
H003,2025-06-22,,2
H003,2025-06-23,,1
H003,2025-06-25,,1
H003,2025-06-26,,2
H003,2025-06-27,-0.08899999999999864,3
H003,2025-06-28,,1
H003,2025-06-29,,2
H003,2025-06-30,,2
H003,2025-07-01,,2
H003,2025-07-02,,2
H003,2025-07-03,,2
H003,2025-07-04,,1
H003,2025-07-05,-0.08699999999999974,3
H003,2025-07-06,-0.08699999999999974,3
H003,2025-07-07,-0.08799999999999919,3
H003,2025-07-08,,2
H003,2025-07-09,,2
H003,2025-07-10,,2
H003,2025-07-11,-0.09049999999999869,3
H003,2025-07-12,-0.08949999999999925,3
H003,2025-07-13,,2
H003,2025-07-14,-0.09149999999999991,3
H003,2025-07-15,,2
H003,2025-07-16,,2
H003,2025-07-20,,1
H003,2025-07-21,,1
H003,2025-07-23,,1
H003,2025-07-24,,1
H003,2025-07-27,,1
H003,2025-07-29,,1
H003,2025-07-30,,1
H003,2025-07-31,,1
H003,2025-08-01,,1
H003,2025-08-02,,2
H003,2025-08-03,,1
H003,2025-08-04,,1
H003,2025-08-05,,1
H003,2025-08-06,,1
H003,2025-08-07,,1
H003,2025-08-08,,1
H003,2025-08-09,,1
H003,2025-08-10,,1
H003,2025-08-11,,1
H003,2025-08-12,,1
H003,2025-08-17,,1
H003,2025-08-20,,1
H003,2025-08-21,,1
H003,2025-08-22,,1
H003,2025-08-23,,1
H003,2025-08-24,,1
H003,2025-08-25,,1
H003,2025-08-27,,1
H003,2025-09-01,,1
H003,2025-09-02,,1
H003,2025-09-03,,1
H003,2025-09-04,,1
H003,2025-09-05,,1
H003,2025-09-06,,1
H003,2025-09-07,,1
H003,2025-09-08,,1
H003,2025-09-09,,1
H003,2025-09-10,,1
H003,2025-09-11,,1
H003,2025-09-12,,1
H003,2025-09-13,,1
H003,2025-09-14,,1
H003,2025-09-15,,1
H003,2025-09-16,,1
H003,2025-09-17,,1
H003,2025-09-18,,1
H003,2025-09-20,,1
